0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,572.4104074619538,520.0786715462942,0.0,447.5648556045032,438.28173057207295,0.0,0.0
0.0,0.0,0.0,0.0,537.7153370128784,0.0,0.0,538.071664309288,0.0,621.1942643881359,514.711422543701,540.0883838383837,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,534.5375480849641,0.0,0.0,545.025931164545,0.0,638.3814574739737,500.516662361147,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,564.2361111111111,0.0,0.0,0.0,566.124272154423,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,511.53657339224355,493.4660265174398,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,592.1494542401343,0.0,643.3133732534928,0.0,0.0,573.2078062175149,497.3710539200034,0.0,543.9432832172106,0.0,0.0,0.0
0.0,0.0,0.0,0.0,542.3805817812404,0.0,0.0,521.0159944736703,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,582.2523584905659,528.6865033700477,0.0,583.7145471180238,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,578.2539869434958,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,635.2954404902457,0.0,0.0,609.4897536128879,578.5519814460017,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,595.0871632329635,0.0,506.8744886967273,0.0,0.0,0.0
0.0,0.0,0.0,0.0,689.1914607497059,0.0,0.0,636.0520094562647,0.0,566.4054007044397,0.0,0.0,482.40128640343045,0.0,0.0,0.0
0.0,0.0,0.0,0.0,609.3461085896789,0.0,0.0,704.7872340425533,0.0,693.6162030259447,555.011862396204,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,595.1681083956217,0.0,620.9328782707622,639.4219449022839,0.0,578.7459523108625,548.6690419804713,0.0,500.9446384610981,0.0,0.0,0.0
0.0,0.0,0.0,0.0,600.7460609097488,0.0,0.0,628.164370658189,0.0,637.8802747791952,573.3927627105838,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,617.243816254417,0.0,667.2554214502993,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,682.4857334676066,0.0,0.0,660.8332245004573,0.0,654.2069178245447,600.5485138240308,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,544.336893635959,0.0,0.0,658.7539710554183,0.0,684.071057022279,593.3158092377018,0.0,0.0,525.6949430710843,0.0,0.0
0.0,0.0,0.0,0.0,626.0502251311333,675.7582616568583,0.0,634.3934040047114,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,587.4888442659527,0.0,560.1615646258504,575.5971290740089,0.0,0.0,469.52098990359065,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,576.1265043380914,0.0,551.4342235410485,589.9921197793539,0.0,586.1290955463999,504.14741965926584,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,501.8826793499801,519.6007696007697,0.0,554.1197001802932,581.6586535755604,0.0,586.6121328421553,495.51136023020206,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,529.4636729091087,551.2634798004185,508.42533410807675,0.0,0.0,0.0,0.0
0.0,0.0,0.0,509.5823095823094,0.0,624.6228851398643,0.0,599.6233964928798,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,610.5772373668038,549.9023537876452,0.0,467.49092698529864,0.0,0.0,0.0
0.0,0.0,0.0,0.0,604.5003813882533,586.1984433413005,0.0,671.1409395973154,0.0,644.2892250392431,603.0824212642394,0.0,496.7899724854784,0.0,0.0,0.0
0.0,0.0,0.0,526.9587769587769,0.0,621.4611541524871,0.0,629.2416931466008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,645.5823293172691,661.3190730837789,599.0749267032886,0.0,585.1194875585119,0.0,0.0,0.0
0.0,0.0,0.0,631.2289562289562,0.0,665.147952184989,0.0,700.9091982524502,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,615.3535353535353,0.0,647.9381876207273,0.0,673.0428622033298,666.4993306559572,584.6702317290552,637.1786322886568,0.0,532.7666913032767,0.0,0.0,0.0
0.0,0.0,0.0,0.0,622.9344016024037,611.6716759696579,0.0,544.6943822871276,0.0,591.8990473202027,510.3176369590792,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,637.3270532823079,500.48084650677947,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,514.5716808949072,521.9431760527651,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,477.5943396226415,475.1135432953614,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,567.5179435820397,610.0615428653213,0.0,650.6889647862442,0.0,589.9891940825256,519.3263595222197,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,567.7083333333334,0.0,0.0,579.0799431071734,0.0,582.252358490566,452.34018264840176,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,512.7072907467373,541.8569254185692,0.0,0.0,0.0,0.0,0.0
0.0,0.0,520.3831532613045,521.1199753343354,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,536.7833587011669,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,878.640667973857,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,829.8991417573668,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,832.0466632355464,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,828.3043426813394,0.0,766.9769045156842,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,688.9947358018368,759.2388370230158,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,542.0918367346939,0.0,0.0,639.9690960597477,0.0,609.8016106855235,550.3551496702182,0.0,520.2640702406137,0.0,0.0,0.0
0.0,0.0,0.0,494.64640324214787,0.0,0.0,0.0,590.6745914984601,0.0,614.4393241167436,555.7613931085588,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,600.8836524300442,515.4142581888246,0.0,461.6441400488918,0.0,0.0,0.0
0.0,0.0,0.0,0.0,588.0482821881253,0.0,0.0,609.1447412690935,0.0,617.9499754781756,543.6365029499656,0.0,0.0,0.0,0.0,0.0
0.0,0.0,558.9167974882257,565.5745192069023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,627.158767676095,662.2848696019428,0.0,653.0356804528853,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,622.3868074163732,0.0,689.7890777628388,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,506.4037568406707,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,778.0269668348685,0.0,0.0,0.0,654.8026465890943,667.8833602852662,645.967433233406,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,953.3898305084747,0.0,0.0,0.0,749.346899491269,720.1201571919429,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,853.7447008949599,0.0,0.0,0.0,664.971640915314,649.852687478843,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,469.1326050103597,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,544.4827970159225,0.0,588.6247130232413,559.4213154066911,0.0,573.4080188679245,442.0381220796558,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,507.20966457412084,508.5702774896386,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,567.6126878130217,0.0,0.0,578.8620283018869,0.0,604.3589240133516,547.6572651532523,0.0,477.405219208993,0.0,0.0,0.0
0.0,0.0,0.0,0.0,556.021044427124,0.0,583.7814888197,605.9676848684986,0.0,548.8404088050314,539.939182674479,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,543.1605611847233,0.0,595.103311633173,565.2199551833942,0.0,495.2830188679245,511.7555440183935,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,678.638343431394,683.4984175930341,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,675.885709419179,674.6942107464131,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,649.0401038464166,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,799.4004496627529,0.0,0.0,0.0,570.1304912208786,589.0131025363626,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,458.639610725748,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,558.548819433455,485.0162983733959,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,783.3667098598186,0.0,0.0,680.9412120753576,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,624.274099883856,590.1708053618771,0.0,620.9251785159888,0.0,644.1050101880786
0.0,0.0,492.52303947139626,478.4464882545732,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,466.7171941240265,434.7431302270012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,538.5544594322529,514.0144587684466,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,492.0854190580351,530.7287118053839,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,417.91044776119395,0.0,0.0,425.8408885749048,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,477.6219104876419,0.0,430.9252217997465,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,440.1154401154401,0.0,0.0,472.7422583303897,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,396.61656548023973,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,474.36652916912203,489.54161103693815,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,493.51797289334127,423.42742831740384,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,458.1072935503315,0.0,0.0,0.0,411.8131544887634,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,428.32493212631795,426.4393345858754,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,426.6624579124578,0.0,449.604743083004,0.0,455.58563153008254,0.0,0.0,421.4830541794449,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,494.968607551389,0.0,0.0,0.0,468.6284218716842,0.0,493.3726067746686,399.2515191937157,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,457.8069849526287,515.172418526755,0.0,482.7439096151583,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,462.02768424990643,465.4331612162938,491.5324246179265,479.79695842096754,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,487.97060599959735,458.40340312956044,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,478.04264465232154,0.0,0.0,488.8914027149322,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,437.0457670398743,0.0,0.0,434.1623767288966,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,407.9782411604714,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,435.8420828835901,371.85780157667705,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,406.00176522506615,350.3279666070364,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,644.5557230771681,659.606656580938,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,837.5461762163012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,798.2701910157112,802.3703525110748,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,878.143392188336,809.8917662009063,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,839.1296593543784,807.2157349021047,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,888.7553546182721,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,717.811581812851,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,727.4338547540791,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,881.795900178253,0.0,783.9536203739326,721.4376272006214,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,842.462260259224,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,890.7610045700237,0.0,996.8571989785897,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,848.394397397862,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,782.9830122121801,0.0,676.7543673428539,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,880.0094128721026,0.0,0.0,754.994402232642,0.0,842.1901446356684,979.2877331195002,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,614.0765233821445,0.0,0.0,456.9017708490995,471.57947686116705,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,794.1536067578081,0.0,0.0,669.2294181516256,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,683.4382772226488,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,744.4527945632284,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,633.8312182626763,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,690.9169048442426,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,642.5465615149847,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,765.0659133709981,0.0,0.0,619.8945763068691,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,589.622641509434,520.5905205905207,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,634.5136345136345,0.0,0.0,0.0,644.0198159943383,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,599.0954252242901,0.0,555.0978776823192,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,593.1728680978982,680.7002314814814,0.0,632.5762033658939,0.0,602.4710727593645,541.9621749408983,0.0,482.8689180045519,0.0,0.0,0.0
0.0,0.0,0.0,581.4905814905815,0.0,578.3346926670126,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,454.96632996633,527.1447100240874,0.0,510.2570148549871,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,469.3140794223827,0.0,567.6897605705553,518.7925753400879,0.0,0.0,495.72176297644,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,476.76362420595126,570.3259005145798,0.0,512.6329787234043,0.0,0.0,468.42064173627915,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,553.8582402234637,0.0,605.480272861357,618.3080362395576,0.0,523.4896037661829,526.6696548632899,0.0,0.0,457.9247925870057,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,504.28887659103486,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,661.9301608467372,0.0,0.0,698.0359743377809,0.0,0.0,590.4197456768821,0.0,489.75308282074457,480.09367681498827,0.0,0.0
0.0,0.0,0.0,587.0841487279844,570.1086616682702,528.0864197530865,573.7812911725955,590.3367540992374,0.0,0.0,569.2593148140807,0.0,482.56285482562845,420.1247486983865,0.0,0.0
0.0,0.0,0.0,0.0,643.9425507681195,0.0,0.0,649.5538349948553,0.0,0.0,0.0,0.0,478.09229513453636,0.0,0.0,0.0
0.0,617.8728817409477,625.5935422602091,0.0,634.1958396752917,0.0,0.0,593.7308240819626,0.0,0.0,503.36538065462213,476.86988048878743,444.44048764279745,0.0,413.1847725162488,0.0
0.0,0.0,0.0,557.9167509950753,596.977329974811,0.0,0.0,590.7464434385827,0.0,497.1264367816092,545.0170515970726,0.0,0.0,484.4110181655908,347.42857142857144,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,483.62437758608604,452.2369108970051,0.0,489.47626040137055,384.45765839655525,0.0,0.0
0.0,0.0,0.0,0.0,547.7504599431343,0.0,0.0,512.7298444130128,0.0,510.2141033195836,435.50331525015065,501.8939393939394,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,556.3918157997435,0.0,0.0,534.8892032060348,0.0,487.2405552281805,424.8292143861765,424.55808080808083,0.0,0.0,0.0,0.0
0.0,0.0,0.0,567.2294061302682,0.0,0.0,0.0,524.7666905958363,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,489.69072164948454,425.72396567500067,0.0,420.5380457885468,0.0,0.0,0.0
0.0,0.0,0.0,0.0,531.1502938706969,0.0,563.8722554890219,0.0,0.0,541.008793435978,453.46570307455426,0.0,427.82055983376114,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,462.42474648177495,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,437.30345911949684,498.6574606827772,0.0,545.8981396767307,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,548.6086581106008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,561.0956503813647,0.0,0.0,625.3128931591731,0.0,0.0,606.4540059347181,0.0,462.7367573937286,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,568.3119092009289,487.30914138409685,0.0,0.0,0.0,0.0,0.0
0.0,556.344696969697,575.4036087369419,571.1910096308592,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,515.502526379367,0.0,0.0,593.4432665881428,0.0,575.044498325181,505.01672240802674,0.0,0.0,0.0,413.73809879866405,0.0
0.0,0.0,0.0,0.0,556.9210720154117,0.0,0.0,636.0424028268551,0.0,0.0,558.5114332685698,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,611.4718614718614,0.0,0.0,554.4894574745321,548.7210513932305,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,552.2137856227197,519.9500623835175,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,605.143721633888,0.0,0.0,564.1843971631206,0.0,523.0606266678906,0.0,0.0,421.3566791733667,0.0,0.0,0.0
0.0,0.0,0.0,0.0,570.6841485964028,0.0,0.0,628.0535855003941,0.0,591.4647784171526,446.07552392249903,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,579.9109767363736,0.0,559.0443686006827,593.5562357742721,0.0,578.9422039054068,489.84328144149777,0.0,417.9309555161161,0.0,0.0,0.0
0.0,0.0,0.0,0.0,612.1596793051613,0.0,0.0,610.7971270458024,0.0,549.7316102761787,522.5252448943618,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,581.8610129564192,0.0,539.201256010205,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,602.5511916750587,0.0,0.0,599.209631467696,0.0,608.4993620571204,468.213376819114,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,533.7419589756038,0.0,0.0,592.1284857042006,0.0,553.5381293551869,520.0901239203905,0.0,0.0,431.839162991076,0.0,0.0
0.0,0.0,0.0,0.0,590.8183632734532,610.5326693828279,0.0,570.6223007459756,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
