0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39
0.0,494.81125423915074,536.5355135411344,524.1450421034542,516.5970774044356,544.6568182899302,554.7901329639366,554.1214563450174,541.4324646567876,535.9677510929428,544.200306591722,539.9420882302844,553.5683869868847,532.2772951796968,510.98620337250895,557.3186881311563,502.4697666496338,555.2716743314597,547.8907625049679,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0,470.97609796302834,314.89370746057773,0.0,401.1194029850746,439.98646383061725,433.7686567164179,429.1044776119403,448.9995931680347,410.44776119402985,410.44776119402985,419.77611940298505,429.0691470822035,446.5580521975077,0.0,453.31449428941477,470.97609796302834,400.3296832685741,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0,478.5934352862887,475.9519038076152,501.002004008016,0.0,517.7020708082832,481.6223067173637,509.3520374081496,494.296577946768,0.0,0.0,0.0,523.5470941883768,0.0,0.0,501.002004008016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0,413.22314049586777,0.0,413.22314049586777,0.0,462.4163715072806,428.9649744195199,472.25501770956316,448.64226682408497,422.07792207792204,0.0,0.0,0.0,484.35783840876803,463.9222300023173,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0,0.0,392.1241448356416,0.0,412.1475054229935,408.81027865843487,399.63290505589856,397.1299849824796,425.4964124812281,415.48473218755214,421.32487902552975,424.66210579008845,407.1416652761555,397.1299849824796,404.6387452027366,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0,0.0,0.0,0.0,0.0,644.4880344308501,650.4525798177435,597.2434556595471,0.0,0.0,0.0,0.0,680.7866868381241,0.0,0.0,659.3333775097741,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,621.9458018658374,0.0,0
0.0,0.0,0.0,0.0,755.6197069054195,714.9554116131021,0.0,796.2976440720778,763.4349625916868,0.0,815.7060431151492,906.6119088772612,921.9183437024617,764.2879625498898,0.0,877.1764572903371,736.361262260201,768.4700382308492,0.0,883.063547607722,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,799.0022062070332,779.1729635543987,0.0,0.0,0.0,821.9846648485965,0.0,830.547005107436,0.0,0.0,0.0,0
0.0,0.0,0.0,1011.883751029533,940.8407232665265,1000.1176609012825,1022.2939908761028,960.4192358012463,999.5293563948701,957.6873529914966,945.0171821305842,1043.783654347973,1038.945758324509,1036.0197566558245,955.3074568303771,989.3475683879573,0.0,0.0,997.4295040613563,998.2375474245359,981.2088841782848,995.6201849439458,1013.0841351024443,0.0,1072.1336790999799,1047.182021414284,1005.4124014589952,1015.9418543950528,970.0843115159292,947.6769867084287,1058.9481115425344,903.8516609392898,1298.8322358446414,946.0707545275669,1016.5901870808331,0.0,0.0,0.0,0.0,0
0.0,0.0,0.0,0.0,0.0,874.2096187009008,800.2667555851951,800.7874409836339,0.0,0.0,882.5344922507131,0.0,0.0,0.0,811.9373124374792,880.2934311437147,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,477.42277764678147,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0,0.0,833.7664587664588,0.0,0.0,0.0,0.0,892.6250108328278,0.0,822.9383229383229,840.4192208819458,961.2729612729613,0.0,0.0,857.1428571428571,0.0,928.395061728395,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,742.876346463378,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0,0.0,0.0,0.0,0.0,781.713833366317,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,703.8098449089683,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,760.9953053422388,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0,0.0,0.0,678.066037735849,648.7956487956488,0.0,0.0,567.2105672105672,0.0,761.5959119496855,0.0,0.0,0.0,679.8756798756799,0.0,737.0283018867924,0.0,596.5088534471932,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0,0.0,0.0,0.0,0.0,719.5093182354328,600.4747940231812,685.7956857956858,764.3312101910828,671.5506715506715,0.0,753.1257372021703,649.3506493506494,688.4513336126239,670.2974444909929,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0,506.06096269271507,0.0,0.0,0.0,629.6339884665176,0.0,583.5380835380835,600.2118394727551,622.8219767183214,0.0,0.0,593.7755937755937,583.5380835380835,0.0,0.0,0.0,641.4028480640226,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0,590.5337631023186,643.2683658262669,646.6650231265538,679.4423258344726,697.2463061210326,743.9381300563139,741.3650283853943,739.3334059961284,751.6585863755473,751.1344817066527,723.8612718807925,717.4976765000212,671.8026151133688,744.5893660164179,711.7162434503612,732.3465926611162,0.0,689.1766882516189,0.0,0.0,0.0,547.4564802854155,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0,0.0,561.3746028009887,600.2118394727551,0.0,604.013104013104,552.8255528255528,590.875307245791,674.7238081115148,622.4406224406224,662.8605323644991,0.0,603.4577214231696,643.7566199835236,628.2466350494822,612.4416104396827,0.0,593.1637873507822,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,615.661317100166,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,780.3450588307016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0,0.0,0.0,537.7548734035403,517.882488164836,469.8972099853157,544.9662973726812,506.3858391216671,0.0,559.0063546548829,0.0,0.0,0.0,555.6221039311098,0.0,534.0204645604601,0.0,425.23250122369063,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0,489.9217969965586,504.47901933050446,549.502939311097,560.2943636059542,571.6643092880716,0.0,520.0878586954536,618.6868686868687,587.7034358047016,0.0,578.0775420795412,512.3568414707655,0.0,536.4506274316401,0.0,0.0,523.989898989899,455.84689572031346,0.0,474.6835443037975,558.7121212121212,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0,509.1937765205092,530.1889948151864,512.3568414707655,532.1940445256498,530.1889948151864,638.3814574739737,0.0,597.5954738330976,541.018387553041,477.71232819484476,459.61422543701025,0.0,0.0,0.0,602.7727546714889,504.82218203737193,0.0,0.0,0.0,497.2875226039783,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0,520.8333333333334,538.7931034482758,447.5963790857224,0.0,577.7059386973181,0.0,579.8942887673177,586.8628858578608,574.7126436781609,631.1318497248145,604.4307126766839,581.8965517241379,618.3077401237166,584.2911877394637,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0,0.0,0.0,0.0,482.2316195563469,0.0,0.0,515.4639175257732,498.9242525409897,507.6092292587138,482.2316195563469,0.0,517.8425699235848,0.0,0.0,477.03835596112475,497.0695155426961,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0,468.87448248494377,513.6300153100271,599.4895180252425,484.27954105200416,588.6962604944557,625.4158349966733,540.1579496349277,592.8066160751976,598.0968373915476,486.51467739532114,0.0,591.4861216188548,594.6595990271016,684.3459300874567,0.0,0.0,0.0,0.0,625.4158349966733,656.0212907518296,638.7225548902195,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0,499.848827475986,573.8880918220947,546.090387374462,508.130081300813,508.130081300813,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0,433.4484081319525,537.0157268891446,0.0,582.2523584905659,0.0,0.0,0.0,548.3379078987497,0.0,0.0,544.6873801304181,0.0,0.0,588.7993862677408,497.89029535864984,510.1649405446874,0.0,0.0,0.0,619.091186337298,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0,569.0961183719926,611.0914871070293,0.0,0.0,568.7036382903567,565.171317555634,0.0,562.8164370658188,0.0,620.5110090662898,0.0,0.0,0.0,568.7036382903567,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0,509.3579720445392,574.5084103293059,0.0,593.5983208710481,0.0,631.2137057137385,0.0,0.0,621.0798024455862,598.1994787964937,602.6415541340914,633.6626587644228,635.7103372028745,0.0,629.7223054346529,0.0,645.5816157308694,580.4311774461028,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0,0.0,550.7131537242473,578.4469096671949,562.5990491283677,0.0,0.0,0.0,645.8003169572107,548.6466715435259,476.1032777879509,0.0,0.0,524.9343832020998,0.0,477.81362225333254,637.8763866877971,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0,550.1522742902052,561.6752412510174,620.5673758865248,0.0,590.1427712390827,650.1182033096927,607.2912241732264,599.2730130661165,0.0,617.2158305811599,585.7963735765682,0.0,622.5178516064024,482.40128640343045,0.0,635.9338061465721,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0,567.32223903177,0.0,679.591520365849,621.9532694570515,608.403161623045,665.6826170102814,531.9543297746145,0.0,0.0,658.5159929953799,668.0420473523922,663.9029807425356,734.8462520876313,0.0,717.1627861283033,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0,549.5044647237759,461.55049675350074,629.4313871589012,566.1815409702585,578.7253467766612,573.4355527334505,578.9422039054067,580.3944008297715,546.409406641212,632.0819112627986,593.8566552901024,628.6689419795223,0.0,602.8119517450872,0.0,0.0,0.0,0.0,0.0,582.8052882734883,539.7793945083314,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0,0.0,597.1271087355938,631.6966913929118,637.8802747791952,0.0,0.0,0.0,607.9839652580591,619.4757120193397,596.1804499358802,672.318379842223,0.0,659.3665371482397,600.4945249028611,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0,559.4817432273262,0.0,0.0,0.0,606.831566548881,651.6489121385772,0.0,0.0,0.0,647.8209658421672,636.0424028268551,0.0,667.2554214502993,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0,558.3126550868487,600.9423878052667,671.366230278617,656.1486668742239,599.5884914660573,0.0,698.7803513483271,657.9147572116666,638.464694265238,723.1478199220135,657.1579910750922,662.4381155789191,675.4400207808217,675.257042112144,696.5391208835277,677.8054137160574,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0,537.3722794058392,507.34312416555406,0.0,639.8014743272239,604.8830000466817,633.4134695566494,664.7840922461467,0.0,0.0,0.0,0.0,594.3783184419246,550.7343124165554,0.0,0.0,600.8261359369133,0.0,574.5399924896733,0.0,0.0,0.0,0.0,0.0,0.0,623.3571160345475,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0,538.3544063224087,553.8655197319547,621.0079840319361,639.9691782512713,656.1839535295676,640.1059357066764,653.6978771388711,631.5361581047953,588.8223552894211,653.2381786256111,671.776636857566,633.7325349301398,651.519569668785,648.7025948103792,694.9352179034157,0.0,0.0,671.8979695975506,727.3275992153312,726.3216136009255,636.0424028268551,0.0,757.5071676475027,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0,458.88795162088434,554.1310133932553,565.0151626915826,0.0,575.8692365835224,566.9413400965892,557.9858985386605,589.6594969122283,546.7551586814805,610.183190759296,576.9919563059419,599.058910671854,585.2380577729201,561.1736863916426,589.0294027031765,452.4405981932742,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0,486.8847576720549,579.1962174940899,549.8510123035423,539.5198273536553,577.6049450776311,585.1063829787234,554.6038702570382,592.0928797722886,602.2205548707506,586.4443710237797,579.9838144051794,579.2701936378403,591.6904757416147,561.9783027865906,601.6548463356975,545.7598656591101,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0,481.69152620900314,520.0890000194166,513.4402286808674,538.1034073331883,563.9886509573753,534.7311325614465,528.9530568801176,552.0479220095858,558.8831723427688,569.9134785624184,507.5597612585781,561.7554312159352,555.391633145231,562.3629534354588,536.6286815542483,562.016665667526,626.5320129424454,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0,495.1465829983332,0.0,563.7807628198843,0.0,0.0,0.0,539.1920167390954,530.2309681059305,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,519.723674866034,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0,436.1179361179361,500.60412997331906,543.8118590678145,497.5429975429975,503.68550368550365,520.4067704067703,581.3275668812917,554.1164164796036,545.6592956592956,577.9184438610076,558.3492540653892,551.6766878684825,0.0,514.4348894348894,610.8038131105096,608.4500411910086,0.0,600.2118394727551,0.0,0.0,0.0,588.4429798752501,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0,0.0,467.49092698529864,589.8215336340459,0.0,0.0,511.2662775537039,0.0,0.0,595.8562249755187,0.0,0.0,0.0,0.0,0.0,555.0416281221092,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0,562.5476735316553,583.5240274599543,634.8795024617776,564.8505648505648,596.1158935987312,600.6864988558352,486.0898807704066,579.1505791505791,0.0,652.8654819219596,663.8053548808698,0.0,544.0353223905654,0.0,594.061310319544,638.3814574739737,671.1409395973154,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0,457.95795795795794,553.7946119966929,546.113820062122,590.4073480865289,582.9757654390194,594.2096919418392,622.6920570559698,550.6563821998681,607.8593090185416,580.043498188455,533.3742833742833,550.7780507780508,520.06552006552,591.4601357110478,557.4094534434118,615.4514517413655,579.248425168344,611.9806990702601,627.2802165470166,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0,0.0,0.0,617.4698795180723,0.0,0.0,652.6104417670683,577.906201378084,625.899432971963,0.0,644.6096546526962,655.7012669482107,632.4390169493003,623.1232212822893,0.0,672.6907630522089,596.428836037638,0.0,668.4491978609625,0.0,0.0,0.0,0.0,0.0,0.0,548.2699859227977,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0,552.4290524290524,630.4082267950494,647.632542212776,640.371973705307,0.0,673.6656054116372,663.6096413874191,705.4673721340388,624.9933194377638,0.0,683.42151675485,656.9664902998235,0.0,696.2815990593767,0.0,707.2853937891133,0.0,743.8894792773646,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0,560.6060606060606,614.0040146416342,638.8621666399443,0.0,552.6291434150512,683.42151675485,672.6907630522089,699.8792387208965,0.0,0.0,0.0,689.4125591135854,623.6466158552879,580.5408583186361,609.1662294709779,0.0,0.0,672.6907630522089,650.6024096385543,637.1786322886568,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0,500.7301360197228,474.8126715631724,557.7096200820124,599.8101918872297,637.3041743809359,613.703164489827,597.3725928954849,551.5936514177753,0.0,0.0,563.3774776407122,629.74094747388,0.0,582.6165941582974,591.35039717564,600.3654398329418,0.0,0.0,534.1642555085689,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0,0.0,506.4859359744855,642.7239721322736,0.0,484.0182648401826,0.0,632.9113924050633,0.0,517.503805175038,0.0,0.0,686.8805809047199,0.0,0.0,545.5825699617387,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0,483.25722983257225,514.760539449931,0.0,505.3478559513296,536.5296803652968,475.64687975646876,0.0,540.3348554033486,0.0,529.8793052693553,0.0,0.0,0.0,0.0,0.0,559.3607305936073,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0,0.0,469.06410542774177,495.12322239594965,456.9575471698113,0.0,483.19116715343137,0.0,0.0,0.0,0.0,486.43867924528297,0.0,461.87106918238993,476.5095674186583,0.0,450.45045045045043,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0,520.7811717576365,0.0,568.7947435520251,600.1765225066196,0.0,612.4784835411624,0.0,0.0,0.0,578.2431274946372,0.0,611.7879449385532,582.9635430261898,511.9074115290452,0.0,619.0067267783025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0,504.108084407111,545.8408600063697,577.0912401413715,509.93919690623716,583.9076136479247,602.8488162071808,571.5087848507769,588.3992197141606,609.1006807595843,0.0,561.328078347068,588.7973247342649,583.5016985814191,586.4197530864197,575.5675586945863,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
